DATAFLOW,LAST UPDATE,freq,unit,s_adj,indic,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,BG,2021-Q4,91.9,p
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,BG,2022-Q1,92.0,p
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,BG,2022-Q2,90.9,p
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,BG,2022-Q3,89.1,p
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,BG,2022-Q4,88.9,p
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2010-Q1,92.7,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2010-Q2,95.3,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2010-Q3,96.8,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2010-Q4,94.9,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2011-Q1,93.7,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2011-Q2,95.8,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2011-Q3,97.6,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2011-Q4,95.4,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2012-Q1,95.2,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2012-Q2,97.4,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2012-Q3,99.8,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2012-Q4,97.1,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2013-Q1,96.7,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2013-Q2,99.3,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2013-Q3,101.0,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2013-Q4,98.4,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2014-Q1,98.1,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2014-Q2,100.7,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2014-Q3,101.5,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2014-Q4,98.5,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2015-Q1,98.7,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2015-Q2,100.6,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2015-Q3,101.7,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2015-Q4,99.1,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2016-Q1,98.1,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2016-Q2,100.9,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2016-Q3,101.0,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2016-Q4,99.0,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2017-Q1,98.6,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2017-Q2,101.0,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2017-Q3,101.7,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2017-Q4,100.3,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2018-Q1,100.1,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2018-Q2,102.3,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2018-Q3,103.4,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2018-Q4,100.5,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2019-Q1,101.1,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2019-Q2,103.6,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2019-Q3,104.8,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2019-Q4,103.3,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2020-Q1,102.3,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2020-Q2,103.8,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2020-Q3,104.5,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2020-Q4,102.1,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2021-Q1,101.4,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2021-Q2,103.2,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2021-Q3,105.8,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2021-Q4,103.9,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2022-Q1,104.5,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2022-Q2,105.3,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2022-Q3,106.8,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CH,2022-Q4,106.5,e
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2010-Q1,176.5,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2010-Q2,177.5,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2010-Q3,174.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2010-Q4,172.3,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2011-Q1,169.0,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2011-Q2,167.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2011-Q3,162.2,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2011-Q4,158.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2012-Q1,150.3,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2012-Q2,146.0,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2012-Q3,134.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2012-Q4,131.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2013-Q1,122.5,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2013-Q2,113.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2013-Q3,105.5,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2013-Q4,105.3,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2014-Q1,101.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2014-Q2,101.3,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2014-Q3,99.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2014-Q4,99.3,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2015-Q1,98.0,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2015-Q2,99.5,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2015-Q3,100.2,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2015-Q4,102.2,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2016-Q1,104.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2016-Q2,106.3,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2016-Q3,108.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2016-Q4,112.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2017-Q1,118.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2017-Q2,122.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2017-Q3,123.3,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2017-Q4,132.0,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2018-Q1,134.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2018-Q2,138.5,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2018-Q3,142.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2018-Q4,150.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2019-Q1,148.5,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2019-Q2,153.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2019-Q3,156.0,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2019-Q4,162.3,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2020-Q1,158.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2020-Q2,161.2,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2020-Q3,161.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2020-Q4,163.0,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2021-Q1,160.5,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2021-Q2,163.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2021-Q3,166.0,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2021-Q4,167.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2022-Q1,169.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2022-Q2,168.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2022-Q3,168.3,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CY,2022-Q4,168.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2010-Q1,105.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2010-Q2,108.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2010-Q3,110.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2010-Q4,108.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2011-Q1,102.0,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2011-Q2,107.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2011-Q3,107.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2011-Q4,106.3,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2012-Q1,101.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2012-Q2,106.3,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2012-Q3,107.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2012-Q4,105.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2013-Q1,97.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2013-Q2,100.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2013-Q3,101.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2013-Q4,100.3,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2014-Q1,95.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2014-Q2,98.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2014-Q3,99.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2014-Q4,99.0,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2015-Q1,98.2,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2015-Q2,101.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2015-Q3,101.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2015-Q4,99.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2016-Q1,94.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2016-Q2,98.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2016-Q3,98.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2016-Q4,97.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2017-Q1,95.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2017-Q2,98.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2017-Q3,100.5,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2017-Q4,99.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2018-Q1,97.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2018-Q2,100.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2018-Q3,100.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2018-Q4,101.0,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2019-Q1,98.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2019-Q2,102.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2019-Q3,102.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2019-Q4,102.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2020-Q1,100.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2020-Q2,101.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2020-Q3,103.3,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2020-Q4,103.5,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2021-Q1,97.5,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2021-Q2,98.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2021-Q3,98.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2021-Q4,97.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2022-Q1,95.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2022-Q2,97.2,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2022-Q3,96.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,CZ,2022-Q4,97.2,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2010-Q1,89.5,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2010-Q2,92.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2010-Q3,96.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2010-Q4,94.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2011-Q1,93.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2011-Q2,97.2,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2011-Q3,99.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2011-Q4,97.0,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2012-Q1,94.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2012-Q2,98.3,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2012-Q3,100.0,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2012-Q4,97.6,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2013-Q1,95.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2013-Q2,99.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2013-Q3,101.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2013-Q4,98.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2014-Q1,97.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2014-Q2,100.5,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2014-Q3,102.3,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2014-Q4,100.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2015-Q1,98.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2015-Q2,100.2,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2015-Q3,102.5,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2015-Q4,99.2,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2016-Q1,99.2,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2016-Q2,101.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2016-Q3,103.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2016-Q4,101.2,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2017-Q1,101.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2017-Q2,103.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2017-Q3,105.9,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2017-Q4,103.3,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2018-Q1,103.5,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2018-Q2,105.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2018-Q3,108.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2018-Q4,105.7,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2019-Q1,106.1,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2019-Q2,107.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2019-Q3,109.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2019-Q4,107.4,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2020-Q1,107.8,
ESTAT:EI_ISBU_Q(1.0),13/05/23 11:00:00,Q,I2015,NSA,IS-EPI,F,DE,2020-Q2,108.4,
